void_id,void_index,redshift,radius_hmpc_assumed,center_dist_hmpc,x_over_Rv,valid_shell_samples,center_delta_gstar,shell_delta_mean,shell_delta_median,shell_delta_p84,monopole_outflow_kms,raw_mean_outflow_kms,dipole_rms_kms,quadrupole_rms_kms,residual_rms_kms,outer_delta_2p5R,void_class,low_quadrupole_shear
13117.0,36,0.04071,6.82,121.02864468609332,1.25,256,-0.235945653548174,-0.004902718639175463,-0.22835632189924526,0.6838164946203393,5.889769170800108,5.873263811016578,56.34627635225996,32.12740932953002,23.063220742255766,-0.15836338640500797,void_in_void,True
13117.0,36,0.04071,6.82,121.02864468609332,1.5507603954646239,256,-0.235945653548174,-0.026942186930960954,-0.22065332602823956,0.6487258298259241,4.805588662943266,4.7877657130064435,77.68368900734546,37.07874813503349,28.31108125717646,-0.15836338640500797,void_in_void,False
13117.0,36,0.04071,6.82,121.02864468609332,2.0,256,-0.235945653548174,-0.10042970259620942,-0.25801534127165837,0.369122908044991,9.78832121885629,9.76901888720137,104.80861358133716,49.216968099759384,31.075632594921625,-0.15836338640500797,void_in_void,False
13117.0,36,0.04071,6.82,121.02864468609332,2.5,256,-0.235945653548174,-0.15836338640500797,-0.3238796771049567,0.3868231716679571,22.37138709373009,22.351220384942174,121.77441025279528,60.31634528591081,32.24792239640812,-0.15836338640500797,void_in_void,False
13488.0,37,0.04539,8.34,134.81028422504463,0.8,256,-0.5012261710833452,-0.35107950357060136,-0.3727065877020126,-0.18282997833393436,38.51455495691216,38.514523620060224,3.65012789117265,30.570978398373086,9.228768149813698,-0.0701688035168731,void_in_void,True
13488.0,37,0.04539,8.34,134.81028422504463,1.0,256,-0.5012261710833452,-0.29266699308759225,-0.3465080781023271,-0.04457727006227552,43.24911252201802,43.2472011653525,6.657815571524401,37.09502702182115,12.84087582696167,-0.0701688035168731,void_in_void,False
13488.0,37,0.04539,8.34,134.81028422504463,1.25,256,-0.5012261710833452,-0.22806295446717084,-0.3126188797629029,0.08901566818404973,46.429977159993356,46.42564079694875,13.326958133924565,46.16082228279415,18.01882789897821,-0.0701688035168731,void_in_void,False
13488.0,37,0.04539,8.34,134.81028422504463,1.5507603954646239,256,-0.5012261710833452,-0.16319859231057388,-0.2841473152724557,0.195613641845662,47.056888822508455,47.05081257407437,27.48993628250559,58.46033586525262,25.483769954931347,-0.0701688035168731,void_in_void,False
13488.0,37,0.04539,8.34,134.81028422504463,2.0,256,-0.5012261710833452,-0.08498071871187932,-0.22968891974518885,0.39378279698683494,43.319469164766396,43.312624938855635,57.01359121593805,75.33387496610347,39.30764974837428,-0.0701688035168731,void_in_void,False
13488.0,37,0.04539,8.34,134.81028422504463,2.5,256,-0.5012261710833452,-0.0701688035168731,-0.2446343260360284,0.4254525702448401,37.903590991219545,37.89410682184791,78.70539199671656,84.31298292908986,55.35945157749426,-0.0701688035168731,void_in_void,False
19913.0,38,0.03302,6.32,98.32372966830816,0.8,256,0.8428657155175382,0.8319680024420164,0.8573622844435228,1.174256904903448,-60.404914732734355,-60.41375181993638,23.133853841652794,48.00303900974376,24.13544201628761,0.40102241859165194,void_in_cloud_or_compensated,False
19913.0,38,0.03302,6.32,98.32372966830816,1.0,256,0.8428657155175382,0.80842042902753,0.8357250019836857,1.1680874253448785,-74.78676424309032,-74.7980894311524,31.79114066461492,57.122431837585175,34.884294132183,0.40102241859165194,void_in_cloud_or_compensated,False
19913.0,38,0.03302,6.32,98.32372966830816,1.25,256,0.8428657155175382,0.7567164349419121,0.7873161638520335,1.159662209404481,-90.88508170088194,-90.8983884090232,40.58282588631994,66.1782394813128,48.61001169092742,0.40102241859165194,void_in_cloud_or_compensated,False
19913.0,38,0.03302,6.32,98.32372966830816,1.5507603954646239,256,0.8428657155175382,0.6770520996986003,0.6697639089046163,1.103528757674674,-106.7886559726199,-106.8020276684226,46.6760093772045,74.10995788981742,63.94845810753016,0.40102241859165194,void_in_cloud_or_compensated,False
19913.0,38,0.03302,6.32,98.32372966830816,2.0,256,0.8428657155175382,0.5337996745322909,0.42798794140589147,1.1665369461013038,-121.79803398788208,-121.80749999283583,46.5586080258071,84.36109423551791,79.62081803655572,0.40102241859165194,void_in_cloud_or_compensated,False
19913.0,38,0.03302,6.32,98.32372966830816,2.5,256,0.8428657155175382,0.40102241859165194,0.19572269337251622,1.1506033066970476,-128.49522432083137,-128.4993638599745,46.78237827881905,97.0276712742694,88.01865454058313,0.40102241859165194,void_in_cloud_or_compensated,False
13469.0,39,0.04268,9.31,126.83323349842118,0.8,256,-0.3694922930553709,0.04525251982060423,-0.0561064846996842,0.45142386457966444,9.879077455546577,9.865904907949108,32.35385104106852,60.28243504321988,16.254070439918454,-0.13683318998181274,void_in_void,False
13469.0,39,0.04268,9.31,126.83323349842118,1.0,256,-0.3694922930553709,0.14212975359442942,0.07834677573440128,0.586861111270316,-0.31157840369666256,-0.32342301445528854,47.285763076631135,65.56035102375614,21.635559386271023,-0.13683318998181274,void_in_void,False
13469.0,39,0.04268,9.31,126.83323349842118,1.25,256,-0.3694922930553709,0.1618258058818051,0.12288000817781015,0.6471280789070166,-13.361218485689063,-13.368902835071196,62.987813544680996,68.59744026411177,28.513642980444786,-0.13683318998181274,void_in_void,False
13469.0,39,0.04268,9.31,126.83323349842118,1.5507603954646239,256,-0.3694922930553709,0.056373514316915986,-0.041792894772271216,0.5533789925912496,-19.871171145529452,-19.872138797504174,72.47118683603911,68.0159342475507,36.172923921327815,-0.13683318998181274,void_in_void,False
13469.0,39,0.04268,9.31,126.83323349842118,2.0,256,-0.3694922930553709,-0.12870142762056153,-0.27258932612550046,0.2587668397248836,-4.36875335317694,-4.361850359486684,72.10227042818465,64.65931208331212,44.98197106595938,-0.13683318998181274,void_in_void,False
13469.0,39,0.04268,9.31,126.83323349842118,2.5,256,-0.3694922930553709,-0.13683318998181274,-0.29785413098009306,0.2604564514433962,22.147961705288992,22.156063995040654,67.9540934257167,69.85850391133903,53.03144653173485,-0.13683318998181274,void_in_void,False
11908.0,40,0.02326,5.01,69.40118295501311,0.8,256,0.7292253521587163,0.7180600049498636,0.8023023620101324,1.1213062400500584,-41.46135546859627,-41.45992756944803,18.583720449641607,12.723766925043018,5.477404349788979,0.22405885615146287,void_in_cloud_or_compensated,True
11908.0,40,0.02326,5.01,69.40118295501311,1.0,256,0.7292253521587163,0.703268938419567,0.7802390781584818,1.2071829291477136,-51.30776970044793,-51.30441670259137,28.34964208693069,15.467983714644545,7.964065921540745,0.22405885615146287,void_in_cloud_or_compensated,True
11908.0,40,0.02326,5.01,69.40118295501311,1.25,256,0.7292253521587163,0.6659939273621214,0.7225683235331338,1.3189458470419189,-62.71377214775354,-62.70645537054201,42.81597740995581,22.19827042410288,11.342158717375806,0.22405885615146287,void_in_cloud_or_compensated,True
11908.0,40,0.02326,5.01,69.40118295501311,1.5507603954646239,256,0.7292253521587163,0.5930167689022996,0.6021674121017802,1.4416135883832377,-73.99251274028207,-73.9782223988351,63.43321126839769,35.23804193067672,15.368832184583178,0.22405885615146287,void_in_cloud_or_compensated,True
11908.0,40,0.02326,5.01,69.40118295501311,2.0,256,0.7292253521587163,0.4310715887929476,0.24847898618717862,1.3921082774970257,-83.3834833612715,-83.35605964321341,98.39888672060835,59.73880332925025,20.568294767420507,0.22405885615146287,void_in_cloud_or_compensated,False
11908.0,40,0.02326,5.01,69.40118295501311,2.5,256,0.7292253521587163,0.22405885615146287,0.06345374297434256,1.0550729789370918,-81.24125502870656,-81.19993337471024,135.33731045663507,85.94208348701422,25.973073639554276,0.22405885615146287,void_in_cloud_or_compensated,False
1878.0,41,0.04524,5.3,134.368990746491,0.8,256,-0.14351027775855865,-0.04161792241201123,-0.11692079400372804,0.24672778034521547,4.837173925096929,4.831204933520139,11.733186601956659,30.40838616371292,9.858305309678185,0.15663203664944042,void_in_cloud_or_compensated,True
1878.0,41,0.04524,5.3,134.368990746491,1.0,256,-0.14351027775855865,0.003255902730269905,-0.08753726071666039,0.35540372285993876,3.764332523543029,3.757759083495921,17.24298108298674,34.601457426820964,14.524533067980894,0.15663203664944042,void_in_cloud_or_compensated,True
1878.0,41,0.04524,5.3,134.368990746491,1.25,256,-0.14351027775855865,0.05683015967737685,-0.042435212416786924,0.4566671407793691,0.9210311607877943,0.9144361463174278,24.596863281246737,37.02446315896475,20.721145881920826,0.15663203664944042,void_in_cloud_or_compensated,False
1878.0,41,0.04524,5.3,134.368990746491,1.5507603954646239,256,-0.14351027775855865,0.11193334089809456,0.03706643191022433,0.4981204661496463,-4.259728483401714,-4.26506763101974,33.630411814621645,35.559917408009504,27.86188355203054,0.15663203664944042,void_in_cloud_or_compensated,False
1878.0,41,0.04524,5.3,134.368990746491,2.0,256,-0.14351027775855865,0.1599316102883843,0.042562468087019086,0.5624206084902922,-14.029690854114367,-14.029931673791562,48.37909269702716,25.460353021553875,35.74979843883202,0.15663203664944042,void_in_cloud_or_compensated,True
1878.0,41,0.04524,5.3,134.368990746491,2.5,256,-0.14351027775855865,0.15663203664944042,-0.03793285564815682,0.5404253374888013,-23.921630477065268,-23.91288089022351,68.05509741523707,20.12023852492154,40.306832756721136,0.15663203664944042,void_in_cloud_or_compensated,True
18098.0,42,0.03107,8.98,92.554596661845,0.8,256,0.8447239561272711,1.0842826453150933,1.0698983327030545,1.5699860157789978,-103.36996379849477,-103.38026849695311,34.42057268395258,78.62701298372501,37.505031900135194,0.3294481273111315,void_in_cloud_or_compensated,False
18098.0,42,0.03107,8.98,92.554596661845,1.0,256,0.8447239561272711,1.1387201654959491,0.9410815776612869,1.947119095971859,-135.9991149725073,-136.01450430793912,50.3757509098368,94.68782790403557,48.01169398668629,0.3294481273111315,void_in_cloud_or_compensated,False
18098.0,42,0.03107,8.98,92.554596661845,1.25,256,0.8447239561272711,1.1386756050215492,0.8232646873655391,2.1973501355060607,-176.79258916698734,-176.81397566552067,87.83115970603397,106.99908759939346,54.86845476722713,0.3294481273111315,void_in_cloud_or_compensated,False
18098.0,42,0.03107,8.98,92.554596661845,1.5507603954646239,256,0.8447239561272711,1.0079451565936766,0.7319383137940232,2.148711788263808,-217.05440664329672,-217.078244855154,145.8810341087895,110.276049579179,60.069309088795144,0.3294481273111315,void_in_cloud_or_compensated,False
18098.0,42,0.03107,8.98,92.554596661845,2.0,256,0.8447239561272711,0.6631064287484315,0.43105315987573534,1.7014271605088802,-243.42472125518015,-243.43985149083704,206.41700132569477,98.46297181837218,73.4533325686107,0.3294481273111315,void_in_cloud_or_compensated,False
18098.0,42,0.03107,8.98,92.554596661845,2.5,256,0.8447239561272711,0.3294481273111315,0.06745614215038868,1.1970633311552297,-229.54109775410393,-229.54082885486235,211.04946735099554,79.11669478531877,78.82778139319791,0.3294481273111315,void_in_cloud_or_compensated,False
10367.0,43,0.02407,6.81,71.80600817667053,0.8,256,0.29052492449536343,0.25618758736285907,0.1637388671688758,0.9388677063302638,-21.221490638595466,-21.203031552574885,41.44024815522655,18.146653152633874,9.260679261356053,-0.08570532479300098,void_in_void,True
10367.0,43,0.02407,6.81,71.80600817667053,1.0,256,0.29052492449536343,0.2281781415164938,0.13825005792493245,0.9611055870730403,-25.043432427734487,-25.016523632064384,58.9822382359894,25.708561855231675,13.439566776825528,-0.08570532479300098,void_in_void,True
10367.0,43,0.02407,6.81,71.80600817667053,1.25,256,0.29052492449536343,0.18250785385030768,0.09134126441390746,0.9505247838719959,-28.1352280447824,-28.097135060491514,80.90223677987969,37.156084780922065,19.58116435664734,-0.08570532479300098,void_in_void,False
10367.0,43,0.02407,6.81,71.80600817667053,1.5507603954646239,256,0.29052492449536343,0.11923671754443173,0.019258834128606246,0.855688747582992,-28.974176900250995,-28.922928726502963,105.7855260171506,52.80522644919902,27.559553207222862,-0.08570532479300098,void_in_void,False
10367.0,43,0.02407,6.81,71.80600817667053,2.0,256,0.29052492449536343,0.0169443366813124,-0.1080861298603029,0.6320960236753898,-24.041654775593795,-23.97400659730249,138.63478265741617,74.52317069543211,36.921576571729766,-0.08570532479300098,void_in_void,False
10367.0,43,0.02407,6.81,71.80600817667053,2.5,256,0.29052492449536343,-0.08570532479300098,-0.2311766750710415,0.4993737480173463,-10.49696043774657,-10.41770854509484,168.01438157273958,89.20417510560212,45.878576101772694,-0.08570532479300098,void_in_void,False
13265.0,44,0.03883,5.12,115.48471407220637,0.8,256,-0.34709000791822087,-0.2171202141914701,-0.265639411678296,0.01338792523485592,15.621159647715922,15.617210207674606,7.502357126794874,21.013047852994728,7.6507514381413975,0.02459752481981735,void_in_cloud_or_compensated,True
13265.0,44,0.03883,5.12,115.48471407220637,1.0,256,-0.34709000791822087,-0.15971162487435814,-0.19998117656902095,0.14948111583330445,16.601999576707726,16.596637270835117,12.104591602644723,25.587911194158973,11.631794590779569,0.02459752481981735,void_in_cloud_or_compensated,True
13265.0,44,0.03883,5.12,115.48471407220637,1.25,256,-0.34709000791822087,-0.08855730346154654,-0.13403365747347645,0.31542933582960386,16.045646794215834,16.038293957544845,19.07555957737461,31.051826450320128,17.363819257750045,0.02459752481981735,void_in_cloud_or_compensated,True
13265.0,44,0.03883,5.12,115.48471407220637,1.5507603954646239,256,-0.34709000791822087,-0.015315001049383208,-0.06897491743065465,0.43656200366802517,13.009134464085372,12.999394577995592,29.180703968893415,37.670179251676906,25.230549759183575,0.02459752481981735,void_in_cloud_or_compensated,False
13265.0,44,0.03883,5.12,115.48471407220637,2.0,256,-0.34709000791822087,0.03384781144737882,-0.05151488169278319,0.5425440128222679,6.46302062799429,6.450919020455407,46.18460389255079,47.15757617649827,37.545163721450876,0.02459752481981735,void_in_cloud_or_compensated,False
13265.0,44,0.03883,5.12,115.48471407220637,2.5,256,-0.34709000791822087,0.02459752481981735,-0.07158674828030016,0.5268840374069828,1.4393448675438714,1.427151232507864,63.504233913124345,53.71075776314747,48.73738322975795,0.02459752481981735,void_in_cloud_or_compensated,False
13668.0,45,0.03479,5.22,103.55623111342076,0.8,256,2.3974025756182393,2.34409705016412,2.2251932170081727,3.6743342336286675,-141.57336737392708,-141.5416190229076,63.857839833031,105.76068709601614,30.050938986435753,1.3641336268163586,void_in_cloud_or_compensated,False
13668.0,45,0.03479,5.22,103.55623111342076,1.0,256,2.3974025756182393,2.2813901989494045,2.139408074602138,3.6543124430513725,-174.69374049725306,-174.65198226395154,93.984606454188,122.6127060312646,42.71491182143929,1.3641336268163586,void_in_cloud_or_compensated,False
13668.0,45,0.03479,5.22,103.55623111342076,1.25,256,2.3974025756182393,2.1674206784742265,1.97797666641732,3.5815221232714864,-212.88874638138637,-212.8344818648319,134.14300087023184,136.46940319194465,58.718935828275086,1.3641336268163586,void_in_cloud_or_compensated,False
13668.0,45,0.03479,5.22,103.55623111342076,1.5507603954646239,256,2.3974025756182393,1.9825321722694749,1.6419216220730517,3.43847906512423,-252.40474385147166,-252.33699384372375,181.22666516374105,143.39952025048714,76.34084743954637,1.3641336268163586,void_in_cloud_or_compensated,False
13668.0,45,0.03479,5.22,103.55623111342076,2.0,256,2.3974025756182393,1.6679839639752383,1.0553851290451872,3.6079332688854406,-295.9755868095339,-295.894160083112,240.44051621854817,136.93980692635188,96.42925184708915,1.3641336268163586,void_in_cloud_or_compensated,False
13668.0,45,0.03479,5.22,103.55623111342076,2.5,256,2.3974025756182393,1.3641336268163586,0.5842415296057692,3.2042988751808115,-325.4840627682431,-325.4001056947237,284.75690857528355,112.94370006653125,106.06055925556448,1.3641336268163586,void_in_cloud_or_compensated,False
18485.0,46,0.04473,5.98,132.86838184375603,0.8,256,-0.09781364424894194,0.19827464872417128,0.1583954159693955,0.7484881670441397,-6.129870285710697,-6.136112622928119,28.027899585891873,36.4522476861661,14.112908746514995,0.39129814445948474,void_in_cloud_or_compensated,False
18485.0,46,0.04473,5.98,132.86838184375603,1.0,256,-0.09781364424894194,0.3204316170945088,0.25486408251074844,1.0541064604270427,-14.922371198816114,-14.931463762563885,43.52125414165232,43.93330590543096,21.002338077208275,0.39129814445948474,void_in_cloud_or_compensated,False
18485.0,46,0.04473,5.98,132.86838184375603,1.25,256,-0.09781364424894194,0.4581852072302494,0.3403952030990539,1.2951851882829164,-30.226000654786613,-30.23890033099436,66.36975105567251,51.430792984117616,30.012641857803807,0.39129814445948474,void_in_cloud_or_compensated,False
18485.0,46,0.04473,5.98,132.86838184375603,1.5507603954646239,256,-0.09781364424894194,0.5662156669142073,0.32682805411638116,1.5397195886893404,-52.592843995716066,-52.610086832304575,96.49796119770626,57.319336532971015,39.57713765586326,0.39129814445948474,void_in_cloud_or_compensated,False
18485.0,46,0.04473,5.98,132.86838184375603,2.0,256,-0.09781364424894194,0.5681463847272673,0.29822518817141275,1.4183172703197418,-84.76388151255344,-84.78547705965323,137.87350464451376,61.2885812672399,49.22216617913594,0.39129814445948474,void_in_cloud_or_compensated,False
18485.0,46,0.04473,5.98,132.86838184375603,2.5,256,-0.09781364424894194,0.39129814445948474,0.14863183706420263,1.111216441189917,-104.46458733328583,-104.48732268147387,166.86684949716533,63.46963986433699,57.56864351990353,0.39129814445948474,void_in_cloud_or_compensated,False
19205.0,47,0.03787,5.85,112.65206768942797,0.8,256,-0.3802207850467338,-0.3609479156549999,-0.410666430821816,-0.09570806536276406,24.558573831997165,24.555666037778664,14.162165103412207,29.886179156478672,7.020103077706432,-0.3998094779701615,void_in_void,True
19205.0,47,0.03787,5.85,112.65206768942797,1.0,256,-0.3802207850467338,-0.35709652747275766,-0.4200356946154542,-0.07073305131631757,30.35066321951304,30.347044215142777,20.601452891950284,35.846273980602206,10.20987317816872,-0.3998094779701615,void_in_void,False
19205.0,47,0.03787,5.85,112.65206768942797,1.25,256,-0.3802207850467338,-0.35783596794065364,-0.4253313596362287,-0.09131701590301465,37.63926714331173,37.63492574957807,28.89358224372408,42.33419516536947,14.55068248238426,-0.3998094779701615,void_in_void,False
19205.0,47,0.03787,5.85,112.65206768942797,1.5507603954646239,256,-0.3802207850467338,-0.36741412551771446,-0.44667071095462424,-0.09941152681200678,46.82650128478512,46.82174099405659,38.20761429055898,48.778093469862114,20.025796126363513,-0.3998094779701615,void_in_void,False
19205.0,47,0.03787,5.85,112.65206768942797,2.0,256,-0.3802207850467338,-0.3906695936481126,-0.5049863134611963,-0.10103621957866175,62.03576170637675,62.031938972467074,49.55636277613128,55.984340077344214,28.442752928526836,-0.3998094779701615,void_in_void,False
19205.0,47,0.03787,5.85,112.65206768942797,2.5,256,-0.3802207850467338,-0.3998094779701615,-0.5131665294264188,-0.07524202776600757,80.52544010558843,80.52569505498779,58.37534056664488,60.751447188851905,37.892532898741784,-0.3998094779701615,void_in_void,False
986.0,48,0.0057,5.99,17.06840850601621,0.8,256,3.298488893572631,2.97912696027226,2.4363398822483187,4.891439694468695,-213.686659335822,-213.66544048925218,107.8682289879898,75.71757960983368,30.219237354742962,0.5569196136327406,void_in_cloud_or_compensated,False
986.0,48,0.0057,5.99,17.06840850601621,1.0,256,3.298488893572631,2.741478061761125,2.1340922316257394,4.589305379575554,-256.03343579323615,-256.0116257535999,150.65547421336075,84.0799512742253,36.597057358510746,0.5569196136327406,void_in_cloud_or_compensated,False
986.0,48,0.0057,5.99,17.06840850601621,1.25,256,3.298488893572631,2.3649969899226804,1.8343496821104401,3.9584499726342117,-296.60351701666366,-296.58217915175754,198.2627835268282,94.78038961173547,38.72776328369635,0.5569196136327406,void_in_cloud_or_compensated,False
986.0,48,0.0057,5.99,17.06840850601621,1.5507603954646239,256,3.298488893572631,1.846474049772307,1.5421188636516303,2.942743371939959,-324.76415190582657,-324.74259508252516,238.90789637437754,110.1643110941671,35.01365212774578,0.5569196136327406,void_in_cloud_or_compensated,False
986.0,48,0.0057,5.99,17.06840850601621,2.0,256,3.298488893572631,1.1225337914133005,0.9350179136508752,2.156231199091079,-326.8148106630068,-326.7877571371243,263.2052975087553,129.6832057808767,34.43911647363134,0.5569196136327406,void_in_cloud_or_compensated,False
986.0,48,0.0057,5.99,17.06840850601621,2.5,256,3.298488893572631,0.5569196136327406,0.48543925141088884,1.4779610489221557,-291.97655056169594,-291.9373091733919,262.672247688521,135.95240871830507,51.215555256563725,0.5569196136327406,void_in_cloud_or_compensated,False
17822.0,49,0.04307,12.97,127.98178922291613,0.8,256,-0.3423659853195488,-0.37050192022907524,-0.4221820985867582,-0.15944594206088594,59.317881846871835,59.30928944646512,18.020786956391408,47.91816382553674,23.732672102200485,-0.04429046511235314,void_in_void,False
17822.0,49,0.04307,12.97,127.98178922291613,1.0,256,-0.3423659853195488,-0.28951603986514024,-0.4092694297491417,0.030600387378427397,67.73583195186427,67.7222432056812,28.31656304706104,54.601099953729396,35.147329679884834,-0.04429046511235314,void_in_void,False
17822.0,49,0.04307,12.97,127.98178922291613,1.25,256,-0.3423659853195488,-0.18869235259295236,-0.4163627247486026,0.30423639559721355,69.71792985700142,69.69732497815787,52.422420241303946,59.665094479617466,49.30236610426577,-0.04429046511235314,void_in_void,False
17822.0,49,0.04307,12.97,127.98178922291613,1.5507603954646239,256,-0.3423659853195488,-0.12667439240438813,-0.39883548017052495,0.42424073765789216,65.56040773330088,65.53249530256983,88.11798398931639,64.62048789201785,62.01389375677252,-0.04429046511235314,void_in_void,False
17822.0,49,0.04307,12.97,127.98178922291613,2.0,256,-0.3423659853195488,-0.12663406622365472,-0.35088956671258376,0.3583227967110982,63.70722797408418,63.67350695651206,128.70598687093423,81.91384763091567,65.97677191120557,-0.04429046511235314,void_in_void,False
17822.0,49,0.04307,12.97,127.98178922291613,2.5,256,-0.3423659853195488,-0.04429046511235314,-0.2301678479000679,0.47468108381612734,62.44128981101446,62.409828556269545,135.0250648824207,89.82060283354356,65.80675817848919,-0.04429046511235314,void_in_void,False
12142.0,50,0.04328,6.7,128.6001633994601,0.8,256,0.4229907077786162,0.7036180727252181,0.4508647924084574,1.8534717380033743,-46.78378662256591,-46.79687522365319,66.65815093095756,49.07775395950157,15.070186162893975,0.06315458929925663,void_in_cloud_or_compensated,False
12142.0,50,0.04328,6.7,128.6001633994601,1.0,256,0.4229907077786162,0.7667754031026515,0.4155720851825353,2.165333751735482,-64.49705833491387,-64.50950387233556,99.09210584869967,50.300839252900296,20.035105491816466,0.06315458929925663,void_in_cloud_or_compensated,False
12142.0,50,0.04328,6.7,128.6001633994601,1.25,256,0.4229907077786162,0.7737898699985243,0.3872110099259872,2.2987628317501194,-86.69675399818371,-86.7059968892953,140.87552493754853,46.50539833740474,24.16126962301983,0.06315458929925663,void_in_cloud_or_compensated,False
12142.0,50,0.04328,6.7,128.6001633994601,1.5507603954646239,256,0.4229907077786162,0.6670277011985792,0.3388695774196887,1.7813534806146585,-107.71331744090757,-107.71642598839378,184.43656402368813,39.16925208229796,26.45179063608025,0.06315458929925663,void_in_cloud_or_compensated,False
12142.0,50,0.04328,6.7,128.6001633994601,2.0,256,0.4229907077786162,0.36934741344916755,0.14805665846453525,1.135163701052265,-117.07757955063545,-117.0710520411888,219.50826801638033,35.52641416649784,33.19015998369525,0.06315458929925663,void_in_cloud_or_compensated,False
12142.0,50,0.04328,6.7,128.6001633994601,2.5,256,0.4229907077786162,0.06315458929925663,-0.16671626935061956,0.7098865920635371,-97.59260720994035,-97.57912261116793,217.3419253306403,43.101638724348774,43.494561300491284,0.06315458929925663,void_in_cloud_or_compensated,False
12212.0,51,0.0397,5.0,118.05080554415706,0.8,256,2.0094531048129993,1.6485655751202657,1.674406626660217,2.4758751462104405,-102.1741619617949,-102.18610510552193,40.36596490942508,33.527176455781465,15.958092285184147,0.4052603196263579,void_in_cloud_or_compensated,True
12212.0,51,0.0397,5.0,118.05080554415706,1.0,256,2.0094531048129993,1.47195414497359,1.5158625831184374,2.3315300688819702,-119.56274281432063,-119.57902310515846,58.06298852499023,40.609168209683226,23.116138987643104,0.4052603196263579,void_in_cloud_or_compensated,False
12212.0,51,0.0397,5.0,118.05080554415706,1.25,256,2.0094531048129993,1.2374079381141234,1.3538274218812383,2.12776330800252,-135.12939225669996,-135.1516777738256,80.27122459130463,48.10794618394488,32.25153478219939,0.4052603196263579,void_in_cloud_or_compensated,False
12212.0,51,0.0397,5.0,118.05080554415706,1.5507603954646239,256,2.0094531048129993,0.9761747905653099,1.0783103267706156,1.814372855017559,-145.50807593889448,-145.53736440961274,104.27925234435514,54.34897114129254,41.75740448814681,0.4052603196263579,void_in_cloud_or_compensated,False
12212.0,51,0.0397,5.0,118.05080554415706,2.0,256,2.0094531048129993,0.6499655648211321,0.60851067209105,1.5045268426417082,-147.86110862529037,-147.89832418090214,131.20512722229947,58.39208088271915,51.417084854397515,0.4052603196263579,void_in_cloud_or_compensated,False
12212.0,51,0.0397,5.0,118.05080554415706,2.5,256,2.0094531048129993,0.4052603196263579,0.18862531567838475,1.2715819966577477,-139.09430820589355,-139.1355650700788,148.2978380250133,60.37578033457307,55.6742989804506,0.4052603196263579,void_in_cloud_or_compensated,False
18986.0,52,0.04139,5.57,123.03280793238211,0.8,256,1.3017122738154456,1.4899528004131761,1.4863701882817433,2.1678399622475375,-90.62529425021052,-90.6158407818339,30.09749305173789,63.97695000438661,21.83626117643758,0.7345879604671085,void_in_cloud_or_compensated,False
18986.0,52,0.04139,5.57,123.03280793238211,1.0,256,1.3017122738154456,1.5386662177842199,1.5587201868618796,2.421826949593725,-116.8868423748104,-116.87568062637384,46.6965919132044,71.36726175818923,31.49080677484187,0.7345879604671085,void_in_cloud_or_compensated,False
18986.0,52,0.04139,5.57,123.03280793238211,1.25,256,1.3017122738154456,1.5469771324236847,1.5475052654039194,2.5712303179086713,-149.91019386945118,-149.89736222053142,70.90091887724869,76.36268313312507,43.089883638035076,0.7345879604671085,void_in_cloud_or_compensated,False
18986.0,52,0.04139,5.57,123.03280793238211,1.5507603954646239,256,1.3017122738154456,1.457098988855659,1.4282961117981587,2.676448980785671,-186.0162931065752,-186.00217739567938,102.4333239325936,79.27361488966693,53.626521310292645,0.7345879604671085,void_in_cloud_or_compensated,False
18986.0,52,0.04139,5.57,123.03280793238211,2.0,256,1.3017122738154456,1.1461895008130274,1.0575806012509839,2.3555432496531505,-222.3352238517789,-222.32084218470277,147.0268910020964,84.40072176855013,59.2234342250882,0.7345879604671085,void_in_cloud_or_compensated,False
18986.0,52,0.04139,5.57,123.03280793238211,2.5,256,1.3017122738154456,0.7345879604671085,0.47036616131204617,1.7578162348208828,-231.4597372397766,-231.44867397053414,184.24525488130624,87.93932113545318,57.29992571409364,0.7345879604671085,void_in_cloud_or_compensated,False
11795.0,53,0.03681,6.59,109.52301758011718,0.8,256,1.9341805813011805,1.3213616007112858,0.9606392422346735,2.7137192983763154,-117.0371859785042,-117.03376684080914,97.78630406299314,56.64846350605914,16.70809377321087,0.42140669123059027,void_in_cloud_or_compensated,False
11795.0,53,0.03681,6.59,109.52301758011718,1.0,256,1.9341805813011805,1.0587164668050382,0.7037829144161534,2.326278160458023,-129.05429910848196,-129.04809822744,129.28408901708568,67.34540852503869,22.704112525720358,0.42140669123059027,void_in_cloud_or_compensated,False
11795.0,53,0.03681,6.59,109.52301758011718,1.25,256,1.9341805813011805,0.7654257024453051,0.5483975179749122,1.7160962749893531,-133.96269652762464,-133.95337185636532,158.20430382399198,80.16952686922765,31.586829284998068,0.42140669123059027,void_in_cloud_or_compensated,False
11795.0,53,0.03681,6.59,109.52301758011718,1.5507603954646239,256,1.9341805813011805,0.525677338063056,0.41437603051938104,1.18741890796916,-130.44762141610093,-130.43615283973708,175.42608452320874,91.61630030513986,43.9888459632255,0.42140669123059027,void_in_cloud_or_compensated,False
11795.0,53,0.03681,6.59,109.52301758011718,2.0,256,1.9341805813011805,0.4076711625610219,0.2360551178112371,1.0398062354241018,-122.78196099010292,-122.7696569954222,177.25873619273258,95.30124542896048,56.095330307860365,0.42140669123059027,void_in_cloud_or_compensated,False
